TOF, Temperature 
117.537624,0.000000
117.541422,0.000000
117.543686,0.000000
117.544699,0.000000
117.546322,0.000000
117.545453,0.000000
117.548285,0.000000
117.544443,0.000000
117.547795,0.000000
117.547060,0.000000
117.551514,0.000000
117.550980,0.000000
117.550505,0.000000
117.554168,0.000000
117.553029,0.000000
117.557843,0.000000
117.557843,0.000000
117.558333,0.000000
117.558333,0.000000
117.559848,0.000000
117.562119,0.000000
117.562011,0.000000
117.563381,0.000000
117.562501,0.000000
117.561031,0.000000
117.566667,0.000000
117.566912,0.000000
117.566919,0.000000
117.569119,0.000000
117.569117,0.000000
117.569447,0.000000
117.569696,0.000000
117.571077,0.000000
117.575000,0.000000
117.574265,0.000000
117.537376,0.000000
117.540196,0.000000
117.543382,0.000000
117.543382,0.000000
117.542647,0.000000
117.542171,0.000000
117.546715,0.000000
117.547220,0.000000
117.547550,0.000000
117.551960,0.000000
117.549239,0.000000
117.550245,0.000000
117.555048,0.000000
117.551514,0.000000
117.553923,0.000000
117.554168,0.000000
117.558333,0.000000
117.553920,0.000000
117.558333,0.000000
117.562624,0.000000
117.560353,0.000000
117.561871,0.000000
117.558088,0.000000
117.560049,0.000000
117.562119,0.000000
117.564216,0.000000
117.564900,0.000000
117.566667,0.000000
117.562746,0.000000
117.569609,0.000000
117.571971,0.000000
117.566667,0.000000
117.570832,0.000000
117.568382,0.000000
117.577019,0.000000
117.571570,0.000000
117.573775,0.000000
117.540932,0.000000
117.535541,0.000000
117.540152,0.000000
117.546971,0.000000
117.543686,0.000000
117.543938,0.000000
117.547795,0.000000
117.547305,0.000000
117.547656,0.000000
117.547728,0.000000
117.547305,0.000000
117.550000,0.000000
117.551963,0.000000
117.552865,0.000000
117.550505,0.000000
117.553185,0.000000
117.554800,0.000000
117.551715,0.000000
117.558578,0.000000
117.559091,0.000000
117.553678,0.000000
117.560857,0.000000
117.560353,0.000000
117.563133,0.000000
117.561366,0.000000
117.564459,0.000000
117.562011,0.000000
117.568938,0.000000
117.565657,0.000000
117.572724,0.000000
117.562989,0.000000
117.575490,0.000000
117.571080,0.000000
117.571466,0.000000
117.571322,0.000000
117.571971,0.000000
117.573738,0.000000
117.539461,0.000000
117.538381,0.000000
117.539951,0.000000
117.539951,0.000000
117.544364,0.000000
117.547550,0.000000
117.546715,0.000000
117.543437,0.000000
117.546815,0.000000
117.551960,0.000000
117.551266,0.000000
117.550252,0.000000
117.549020,0.000000
117.551262,0.000000
117.553906,0.000000
117.557576,0.000000
117.555301,0.000000
117.557108,0.000000
117.557353,0.000000
117.558823,0.000000
117.558823,0.000000
117.558586,0.000000
117.558081,0.000000
117.559595,0.000000
117.561619,0.000000
117.561519,0.000000
117.565104,0.000000
117.565196,0.000000
117.567647,0.000000
117.564647,0.000000
117.567402,0.000000
117.568434,0.000000
117.572550,0.000000
117.573775,0.000000
117.574243,0.000000
117.573775,0.000000
117.578185,0.000000
117.553675,0.000000
117.541414,0.000000
117.538886,0.000000
117.544191,0.000000
117.541414,0.000000
117.546080,0.000000
117.544443,0.000000
117.547550,0.000000
117.547135,0.000000
117.547302,0.000000
117.547728,0.000000
117.553430,0.000000
117.550490,0.000000
117.552524,0.000000
117.553281,0.000000
117.553185,0.000000
117.554547,0.000000
117.555883,0.000000
117.557576,0.000000
117.558838,0.000000
117.558088,0.000000
117.559313,0.000000
117.558333,0.000000
117.557353,0.000000
117.564063,0.000000
117.561871,0.000000
117.564900,0.000000
117.562991,0.000000
117.562624,0.000000
117.568872,0.000000
117.566919,0.000000
117.564900,0.000000
117.567424,0.000000
117.573282,0.000000
117.571815,0.000000
117.580638,0.000000
117.571080,0.000000
117.571812,0.000000
117.542424,0.000000
117.540405,0.000000
117.538129,0.000000
117.539706,0.000000
117.541422,0.000000
117.543382,0.000000
117.547547,0.000000
117.545587,0.000000
117.546719,0.000000
117.548738,0.000000
117.548530,0.000000
117.547792,0.000000
117.551715,0.000000
117.550757,0.000000
117.550757,0.000000
117.556314,0.000000
117.554413,0.000000
117.556819,0.000000
117.558333,0.000000
117.561274,0.000000
117.556128,0.000000
117.559343,0.000000
117.563381,0.000000
117.562119,0.000000
117.561362,0.000000
117.564706,0.000000
117.560357,0.000000
117.567157,0.000000
117.565152,0.000000
117.565909,0.000000
117.565442,0.000000
117.567647,0.000000
117.568627,0.000000
117.570097,0.000000
117.572728,0.000000
117.571462,0.000000
117.574755,0.000000
117.556566,0.000000
117.540152,0.000000
117.539143,0.000000
117.540152,0.000000
117.540196,0.000000
117.544362,0.000000
117.541162,0.000000
117.544447,0.000000
117.544852,0.000000
117.547476,0.000000
117.545709,0.000000
117.551225,0.000000
117.548738,0.000000
117.550000,0.000000
117.552023,0.000000
117.556563,0.000000
117.553538,0.000000
117.558333,0.000000
117.556863,0.000000
117.556126,0.000000
117.561519,0.000000
117.557598,0.000000
117.566667,0.000000
117.562372,0.000000
117.561766,0.000000
117.563281,0.000000
117.566667,0.000000
117.563129,0.000000
117.568434,0.000000
117.570344,0.000000
117.563481,0.000000
117.569010,0.000000
117.567929,0.000000
117.570705,0.000000
117.571094,0.000000
117.570834,0.000000
117.571570,0.000000
117.572728,0.000000
117.541667,0.000000
117.539900,0.000000
117.538726,0.000000
117.540196,0.000000
117.545312,0.000000
117.544948,0.000000
117.546322,0.000000
117.547476,0.000000
117.545453,0.000000
117.552940,0.000000
117.554295,0.000000
117.547476,0.000000
117.549243,0.000000
117.555729,0.000000
117.551472,0.000000
117.551767,0.000000
117.554901,0.000000
117.556819,0.000000
117.558088,0.000000
117.557324,0.000000
117.558586,0.000000
117.557829,0.000000
117.562628,0.000000
117.558586,0.000000
117.561362,0.000000
117.560857,0.000000
117.560857,0.000000
117.564143,0.000000
117.565405,0.000000
117.565401,0.000000
117.566414,0.000000
117.564900,0.000000
117.566414,0.000000
117.574491,0.000000
117.566919,0.000000
117.573233,0.000000
117.575000,0.000000
117.576514,0.000000
117.536029,0.000000
117.540932,0.000000
117.541162,0.000000
117.545958,0.000000
117.543434,0.000000
117.543181,0.000000
117.543750,0.000000
117.544696,0.000000
117.547981,0.000000
117.547476,0.000000
117.544952,0.000000
117.551470,0.000000
117.550245,0.000000
117.550252,0.000000
117.548486,0.000000
117.552695,0.000000
117.557071,0.000000
117.555301,0.000000
117.555301,0.000000
117.559558,0.000000
117.560857,0.000000
117.562123,0.000000
117.563886,0.000000
117.564139,0.000000
117.565932,0.000000
117.566414,0.000000
117.566162,0.000000
117.564461,0.000000
117.566162,0.000000
117.569696,0.000000
117.568690,0.000000
117.568686,0.000000
117.569362,0.000000
117.570453,0.000000
117.572224,0.000000
117.572724,0.000000
117.574265,0.000000
117.549495,0.000000
117.543137,0.000000
117.542424,0.000000
117.542171,0.000000
117.545962,0.000000
117.546214,0.000000
117.544699,0.000000
117.546967,0.000000
117.547917,0.000000
117.548486,0.000000
117.545200,0.000000
117.551470,0.000000
117.549243,0.000000
117.547728,0.000000
117.553678,0.000000
117.551010,0.000000
