TOF, Temperature 
117.341919,0.000000
117.343181,0.000000
117.347728,0.000000
117.353285,0.000000
117.354547,0.000000
117.353534,0.000000
117.356563,0.000000
117.360100,0.000000
117.364647,0.000000
117.330052,0.000000
117.332829,0.000000
117.331566,0.000000
117.336871,0.000000
117.339900,0.000000
117.343434,0.000000
117.341667,0.000000
117.348177,0.000000
117.353646,0.000000
117.351514,0.000000
117.359595,0.000000
117.363381,0.000000
117.363890,0.000000
117.330883,0.000000
117.328534,0.000000
117.332598,0.000000
117.331373,0.000000
117.335857,0.000000
117.339139,0.000000
117.341146,0.000000
117.342933,0.000000
117.347305,0.000000
117.352776,0.000000
117.356062,0.000000
117.360100,0.000000
117.357843,0.000000
117.333838,0.000000
117.321971,0.000000
117.325000,0.000000
117.331373,0.000000
117.333081,0.000000
117.336867,0.000000
117.337624,0.000000
117.341162,0.000000
117.345705,0.000000
117.346971,0.000000
117.349243,0.000000
117.355304,0.000000
117.354291,0.000000
117.359115,0.000000
117.329547,0.000000
117.329800,0.000000
117.333333,0.000000
117.332829,0.000000
117.336362,0.000000
117.340196,0.000000
117.343938,0.000000
117.347472,0.000000
117.356314,0.000000
117.361031,0.000000
117.358333,0.000000
117.360104,0.000000
117.363129,0.000000
117.329796,0.000000
117.332324,0.000000
117.335609,0.000000
117.336615,0.000000
117.338971,0.000000
117.346462,0.000000
117.345457,0.000000
117.352023,0.000000
117.356058,0.000000
117.359343,0.000000
117.363638,0.000000
117.366414,0.000000
117.366667,0.000000
117.338381,0.000000
117.333823,0.000000
117.335609,0.000000
117.337624,0.000000
117.336619,0.000000
117.344696,0.000000
117.348990,0.000000
117.350000,0.000000
117.353385,0.000000
117.356863,0.000000
117.357829,0.000000
117.363385,0.000000
117.363385,0.000000
117.336362,0.000000
117.337376,0.000000
117.340152,0.000000
117.345962,0.000000
117.347476,0.000000
117.348990,0.000000
117.347728,0.000000
117.354038,0.000000
117.356566,0.000000
117.360353,0.000000
117.361619,0.000000
117.332576,0.000000
117.324748,0.000000
117.331819,0.000000
117.336615,0.000000
117.340687,0.000000
117.341162,0.000000
117.345453,0.000000
117.345705,0.000000
117.354291,0.000000
117.355990,0.000000
117.358333,0.000000
117.356563,0.000000
117.363638,0.000000
117.340152,0.000000
117.327780,0.000000
117.328029,0.000000
117.334343,0.000000
117.333590,0.000000
117.341162,0.000000
117.340148,0.000000
117.347981,0.000000
117.349495,0.000000
117.348775,0.000000
117.354295,0.000000
117.359595,0.000000
117.359848,0.000000
117.362628,0.000000
117.325000,0.000000
117.328029,0.000000
117.333586,0.000000
117.331819,0.000000
117.336867,0.000000
117.341162,0.000000
117.345709,0.000000
117.349748,0.000000
117.354543,0.000000
117.351010,0.000000
117.355052,0.000000
117.356819,0.000000
117.364143,0.000000
117.333578,0.000000
117.329543,0.000000
117.331815,0.000000
117.334848,0.000000
117.339647,0.000000
117.336867,0.000000
117.338724,0.000000
117.348486,0.000000
117.345709,0.000000
117.348229,0.000000
117.359068,0.000000
117.357320,0.000000
117.365405,0.000000
117.365405,0.000000
117.333081,0.000000
117.325000,0.000000
117.330805,0.000000
117.335294,0.000000
117.335100,0.000000
117.339139,0.000000
117.346325,0.000000
117.348698,0.000000
117.349243,0.000000
117.355809,0.000000
117.360861,0.000000
117.361110,0.000000
117.361867,0.000000
117.338638,0.000000
117.334595,0.000000
117.331815,0.000000
117.338129,0.000000
117.338385,0.000000
117.341919,0.000000
117.342424,0.000000
117.345709,0.000000
117.346715,0.000000
117.350000,0.000000
117.354796,0.000000
117.347981,0.000000
117.359375,0.000000
117.360353,0.000000
117.325505,0.000000
117.334848,0.000000
117.334091,0.000000
117.334804,0.000000
117.341667,0.000000
117.343686,0.000000
117.350252,0.000000
117.350505,0.000000
117.354543,0.000000
117.355301,0.000000
117.363802,0.000000
117.366919,0.000000
117.360353,0.000000
117.320958,0.000000
117.328125,0.000000
117.332843,0.000000
117.341162,0.000000
117.333333,0.000000
117.340909,0.000000
117.343690,0.000000
117.347472,0.000000
117.355805,0.000000
117.356371,0.000000
117.355809,0.000000
