TOF, Temperature 
117.266912,0.000000
117.270099,0.000000
117.270200,0.000000
117.275735,0.000000
117.285104,0.000000
117.287240,0.000000
117.254042,0.000000
117.253433,0.000000
117.256314,0.000000
117.262011,0.000000
117.269696,0.000000
117.266177,0.000000
117.271462,0.000000
117.274495,0.000000
117.276514,0.000000
117.284313,0.000000
117.283081,0.000000
117.287881,0.000000
117.259848,0.000000
117.263385,0.000000
117.266162,0.000000
117.266414,0.000000
117.270958,0.000000
117.275000,0.000000
117.280146,0.000000
117.285353,0.000000
117.289896,0.000000
117.291667,0.000000
117.265932,0.000000
117.255301,0.000000
117.259343,0.000000
117.262254,0.000000
117.266667,0.000000
117.268686,0.000000
117.275000,0.000000
117.278923,0.000000
117.283081,0.000000
117.288542,0.000000
117.289391,0.000000
117.258081,0.000000
117.262746,0.000000
117.265932,0.000000
117.269696,0.000000
117.274748,0.000000
117.278033,0.000000
117.282292,0.000000
117.284595,0.000000
117.288381,0.000000
117.288129,0.000000
117.266162,0.000000
117.254547,0.000000
117.260857,0.000000
117.264139,0.000000
117.267929,0.000000
117.270962,0.000000
117.278185,0.000000
117.280883,0.000000
117.277019,0.000000
117.291162,0.000000
117.289461,0.000000
117.254295,0.000000
117.257843,0.000000
117.260857,0.000000
117.262746,0.000000
117.262376,0.000000
117.272224,0.000000
117.264216,0.000000
117.270834,0.000000
117.282324,0.000000
117.281314,0.000000
117.289706,0.000000
117.252940,0.000000
117.258586,0.000000
117.257108,0.000000
117.264143,0.000000
117.265657,0.000000
117.272472,0.000000
117.276014,0.000000
117.278790,0.000000
117.282324,0.000000
117.288385,0.000000
117.288634,0.000000
117.295457,0.000000
117.263542,0.000000
117.259068,0.000000
117.261110,0.000000
117.263385,0.000000
117.269191,0.000000
117.267404,0.000000
117.273530,0.000000
117.274748,0.000000
117.281566,0.000000
117.285100,0.000000
117.288385,0.000000
117.291919,0.000000
117.248775,0.000000
117.254038,0.000000
117.263638,0.000000
117.266414,0.000000
117.272472,0.000000
117.276010,0.000000
117.278281,0.000000
117.279800,0.000000
117.285100,0.000000
117.293750,0.000000
117.293437,0.000000
117.264706,0.000000
117.258333,0.000000
117.265625,0.000000
117.272795,0.000000
117.272981,0.000000
117.273530,0.000000
117.282829,0.000000
117.282071,0.000000
117.280809,0.000000
117.283333,0.000000
117.286362,0.000000
117.275245,0.000000
117.256058,0.000000
117.254167,0.000000
117.261110,0.000000
117.266162,0.000000
117.269362,0.000000
117.280052,0.000000
117.282843,0.000000
117.288385,0.000000
117.286871,0.000000
117.262372,0.000000
117.256819,0.000000
117.258838,0.000000
117.263638,0.000000
117.270200,0.000000
117.269792,0.000000
117.272981,0.000000
117.280553,0.000000
117.284343,0.000000
117.289391,0.000000
117.289900,0.000000
117.259595,0.000000
117.259635,0.000000
117.265152,0.000000
117.266162,0.000000
117.273486,0.000000
117.277524,0.000000
117.276767,0.000000
117.281062,0.000000
117.282324,0.000000
117.296719,0.000000
117.290657,0.000000
117.267424,0.000000
117.256566,0.000000
117.265657,0.000000
117.264143,0.000000
117.275000,0.000000
117.276767,0.000000
117.278029,0.000000
117.282598,0.000000
117.285100,0.000000
117.289647,0.000000
117.269191,0.000000
117.256566,0.000000
117.263969,0.000000
117.265653,0.000000
117.269952,0.000000
117.268434,0.000000
117.275757,0.000000
117.273986,0.000000
117.282324,0.000000
117.278786,0.000000
117.287624,0.000000
117.258081,0.000000
117.253786,0.000000
117.260605,0.000000
117.262624,0.000000
117.266919,0.000000
117.271466,0.000000
117.279042,0.000000
117.281819,0.000000
117.283838,0.000000
117.288890,0.000000
117.292424,0.000000
117.252776,0.000000
117.258333,0.000000
117.260609,0.000000
117.264395,0.000000
117.268686,0.000000
117.274495,0.000000
117.276262,0.000000
117.279038,0.000000
117.282598,0.000000
117.290401,0.000000
117.294792,0.000000
117.255048,0.000000
117.259595,0.000000
117.265405,0.000000
117.265405,0.000000
117.267424,0.000000
117.275000,0.000000
117.272476,0.000000
117.280553,0.000000
117.279796,0.000000
117.278786,0.000000
117.287376,0.000000
117.259848,0.000000
117.254800,0.000000
