TOF, Temperature 
117.418686,0.000000
117.412119,0.000000
117.425260,0.000000
117.421077,0.000000
117.423233,0.000000
117.426010,0.000000
117.427524,0.000000
117.429687,0.000000
117.435609,0.000000
117.439461,0.000000
117.437372,0.000000
117.443181,0.000000
117.444948,0.000000
117.415653,0.000000
117.406062,0.000000
117.411615,0.000000
117.413481,0.000000
117.416162,0.000000
117.416919,0.000000
117.419609,0.000000
117.420705,0.000000
117.424219,0.000000
117.423738,0.000000
117.425252,0.000000
117.425781,0.000000
117.430805,0.000000
117.435049,0.000000
117.434848,0.000000
117.437011,0.000000
117.439216,0.000000
117.444952,0.000000
117.449748,0.000000
117.414395,0.000000
117.411867,0.000000
117.409595,0.000000
117.413385,0.000000
117.413129,0.000000
117.412123,0.000000
117.418629,0.000000
117.420200,0.000000
117.418938,0.000000
117.427698,0.000000
117.423990,0.000000
117.432071,0.000000
117.432324,0.000000
117.432320,0.000000
117.437628,0.000000
117.439395,0.000000
117.443627,0.000000
117.440657,0.000000
117.416667,0.000000
117.408838,0.000000
117.409595,0.000000
117.408838,0.000000
117.415196,0.000000
117.416919,0.000000
117.419952,0.000000
117.420958,0.000000
117.422795,0.000000
117.422795,0.000000
117.428430,0.000000
117.433088,0.000000
117.435539,0.000000
117.432829,0.000000
117.435609,0.000000
117.440909,0.000000
117.442424,0.000000
117.443872,0.000000
117.448990,0.000000
117.409848,0.000000
117.410605,0.000000
117.407829,0.000000
117.416912,0.000000
117.418181,0.000000
117.416919,0.000000
117.420200,0.000000
117.419191,0.000000
117.421466,0.000000
117.426514,0.000000
117.425000,0.000000
117.430301,0.000000
117.432829,0.000000
117.433333,0.000000
117.434091,0.000000
117.439647,0.000000
117.444607,0.000000
117.443938,0.000000
117.413234,0.000000
117.408586,0.000000
117.412628,0.000000
117.413971,0.000000
117.418686,0.000000
117.418181,0.000000
117.416667,0.000000
117.421325,0.000000
117.421214,0.000000
117.426960,0.000000
117.425757,0.000000
117.428678,0.000000
117.433586,0.000000
117.435353,0.000000
117.439395,0.000000
117.439395,0.000000
117.439647,0.000000
117.448530,0.000000
117.445962,0.000000
117.411867,0.000000
117.408586,0.000000
117.406128,0.000000
117.414143,0.000000
117.415152,0.000000
117.416146,0.000000
117.421466,0.000000
117.419195,0.000000
117.423738,0.000000
117.431819,0.000000
117.427524,0.000000
117.428534,0.000000
117.431128,0.000000
117.436619,0.000000
117.435605,0.000000
117.440909,0.000000
117.441414,0.000000
117.446715,0.000000
117.447396,0.000000
117.451262,0.000000
117.414896,0.000000
117.410609,0.000000
117.411521,0.000000
117.416667,0.000000
117.418686,0.000000
117.419696,0.000000
117.422550,0.000000
117.422396,0.000000
117.429543,0.000000
117.428786,0.000000
117.430208,0.000000
117.428675,0.000000
117.435100,0.000000
117.433333,0.000000
117.440657,0.000000
117.442171,0.000000
117.448738,0.000000
117.408333,0.000000
117.407576,0.000000
117.407576,0.000000
117.410100,0.000000
117.412256,0.000000
117.417171,0.000000
117.421719,0.000000
117.420200,0.000000
117.426262,0.000000
117.428281,0.000000
117.427524,0.000000
117.431314,0.000000
117.429800,0.000000
117.431563,0.000000
117.435857,0.000000
117.440152,0.000000
117.441919,0.000000
117.444531,0.000000
117.444191,0.000000
117.411521,0.000000
117.414896,0.000000
117.411871,0.000000
117.416667,0.000000
117.408838,0.000000
117.417171,0.000000
117.414900,0.000000
117.419191,0.000000
117.423990,0.000000
117.423775,0.000000
117.428790,0.000000
117.428538,0.000000
117.429547,0.000000
117.433586,0.000000
117.440401,0.000000
117.437760,0.000000
117.443382,0.000000
117.443181,0.000000
117.409091,0.000000
117.405301,0.000000
117.410104,0.000000
117.412881,0.000000
117.413385,0.000000
117.418686,0.000000
117.420709,0.000000
117.420200,0.000000
117.426262,0.000000
117.421466,0.000000
117.431566,0.000000
