TOF, Temperature 
37.967424,0.000000
37.964647,0.000000
37.964900,0.000000
37.964647,0.000000
37.966162,0.000000
37.966667,0.000000
37.964900,0.000000
37.965152,0.000000
37.965653,0.000000
37.965909,0.000000
37.966919,0.000000
37.965909,0.000000
37.965909,0.000000
37.964900,0.000000
37.965657,0.000000
37.963634,0.000000
37.963890,0.000000
37.967171,0.000000
37.966667,0.000000
37.965657,0.000000
37.964643,0.000000
37.967171,0.000000
37.965152,0.000000
37.963385,0.000000
37.964900,0.000000
37.964143,0.000000
37.963638,0.000000
37.963886,0.000000
37.965148,0.000000
37.964900,0.000000
37.961871,0.000000
37.964647,0.000000
37.965909,0.000000
37.966162,0.000000
37.965405,0.000000
37.966414,0.000000
37.965405,0.000000
37.965148,0.000000
37.966162,0.000000
37.966919,0.000000
37.965401,0.000000
37.965405,0.000000
37.965657,0.000000
37.965909,0.000000
37.966414,0.000000
37.964647,0.000000
37.966414,0.000000
37.966162,0.000000
37.965152,0.000000
37.965152,0.000000
37.964391,0.000000
