TOF, Temperature 
38.014143,0.000000
38.018181,0.000000
38.011362,0.000000
38.009848,0.000000
38.006314,0.000000
38.010861,0.000000
38.011615,0.000000
38.009848,0.000000
38.009848,0.000000
38.011362,0.000000
38.011362,0.000000
38.010353,0.000000
38.012119,0.000000
38.012123,0.000000
38.010353,0.000000
38.015405,0.000000
38.011619,0.000000
38.008333,0.000000
38.014395,0.000000
38.011362,0.000000
38.007320,0.000000
38.011362,0.000000
38.016162,0.000000
38.011867,0.000000
38.009852,0.000000
38.007071,0.000000
38.011871,0.000000
38.011615,0.000000
38.011619,0.000000
38.014900,0.000000
38.014647,0.000000
38.009091,0.000000
38.012881,0.000000
38.009848,0.000000
38.012628,0.000000
38.015405,0.000000
38.010100,0.000000
38.012628,0.000000
38.008333,0.000000
38.010605,0.000000
38.015152,0.000000
38.013886,0.000000
38.010857,0.000000
38.011619,0.000000
38.011362,0.000000
38.015152,0.000000
38.009848,0.000000
38.006058,0.000000
38.008333,0.000000
38.014395,0.000000
38.012376,0.000000
38.010861,0.000000
38.014395,0.000000
38.010857,0.000000
38.007324,0.000000
38.013129,0.000000
38.006058,0.000000
38.008838,0.000000
38.012881,0.000000
38.013385,0.000000
38.011110,0.000000
38.011362,0.000000
38.008838,0.000000
