TOF, Temperature 
37.981566,0.000000
37.985353,0.000000
37.996971,0.000000
37.965653,0.000000
37.987123,0.000000
37.980052,0.000000
37.980048,0.000000
37.980052,0.000000
37.989647,0.000000
37.982324,0.000000
37.986867,0.000000
37.982829,0.000000
37.994696,0.000000
37.979796,0.000000
37.978538,0.000000
37.987123,0.000000
37.987119,0.000000
37.984347,0.000000
37.984091,0.000000
37.989391,0.000000
38.003029,0.000000
37.995962,0.000000
37.988385,0.000000
37.995457,0.000000
37.984091,0.000000
37.983586,0.000000
37.995833,0.000000
37.990405,0.000000
37.971210,0.000000
37.979687,0.000000
37.981062,0.000000
37.976514,0.000000
37.981819,0.000000
37.977276,0.000000
37.997476,0.000000
37.981062,0.000000
37.972724,0.000000
37.971462,0.000000
37.976010,0.000000
37.985857,0.000000
37.985100,0.000000
37.982324,0.000000
37.974495,0.000000
37.990657,0.000000
37.986871,0.000000
37.990657,0.000000
37.967933,0.000000
37.986619,0.000000
37.994952,0.000000
37.993434,0.000000
37.980304,0.000000
37.981062,0.000000
37.972981,0.000000
37.991667,0.000000
37.977019,0.000000
37.985861,0.000000
37.977276,0.000000
37.990906,0.000000
37.978029,0.000000
