TOF, Temperature 
37.977023,0.000000
37.976514,0.000000
37.966919,0.000000
37.981566,0.000000
37.965405,0.000000
37.968185,0.000000
37.971214,0.000000
37.976767,0.000000
37.968434,0.000000
37.971971,0.000000
37.964900,0.000000
37.973482,0.000000
37.979038,0.000000
37.959595,0.000000
37.960609,0.000000
37.970453,0.000000
37.972977,0.000000
37.971466,0.000000
37.975505,0.000000
37.966667,0.000000
37.972981,0.000000
37.987877,0.000000
37.971214,0.000000
37.974748,0.000000
37.960353,0.000000
37.976514,0.000000
37.965657,0.000000
37.965909,0.000000
37.977524,0.000000
37.968686,0.000000
37.962881,0.000000
37.967676,0.000000
37.974243,0.000000
37.973738,0.000000
37.970457,0.000000
37.967424,0.000000
37.968938,0.000000
37.969696,0.000000
37.966919,0.000000
37.975252,0.000000
37.967171,0.000000
37.968181,0.000000
37.970962,0.000000
37.967424,0.000000
37.969191,0.000000
37.974495,0.000000
37.972476,0.000000
37.979547,0.000000
37.958081,0.000000
37.972472,0.000000
37.967171,0.000000
37.968686,0.000000
37.973482,0.000000
37.962881,0.000000
37.970453,0.000000
