TOF, Temperature 
37.972981,0.000000
37.970457,0.000000
37.970457,0.000000
37.970204,0.000000
37.970705,0.000000
37.969443,0.000000
37.969696,0.000000
37.970204,0.000000
37.970457,0.000000
37.971210,0.000000
37.970705,0.000000
37.970705,0.000000
37.970453,0.000000
37.970962,0.000000
37.969447,0.000000
37.970200,0.000000
37.971719,0.000000
37.970705,0.000000
37.969195,0.000000
37.971214,0.000000
37.969952,0.000000
37.971214,0.000000
37.970200,0.000000
37.970204,0.000000
37.969195,0.000000
37.969948,0.000000
37.970962,0.000000
37.969443,0.000000
37.969948,0.000000
37.969696,0.000000
37.972728,0.000000
37.970958,0.000000
37.973990,0.000000
37.970453,0.000000
37.971466,0.000000
37.970958,0.000000
37.969948,0.000000
37.968938,0.000000
37.972472,0.000000
37.969696,0.000000
37.969699,0.000000
37.967171,0.000000
37.969447,0.000000
37.971462,0.000000
37.971210,0.000000
37.971715,0.000000
37.968686,0.000000
37.969191,0.000000
37.972728,0.000000
37.969699,0.000000
37.971462,0.000000
37.970453,0.000000
37.969443,0.000000
37.968938,0.000000
37.970453,0.000000
37.974748,0.000000
37.974495,0.000000
37.972224,0.000000
37.969699,0.000000
37.968690,0.000000
37.970962,0.000000
37.971210,0.000000
37.970705,0.000000
37.970457,0.000000
37.969696,0.000000
