TOF, Temperature 
37.931062,0.000000
37.936619,0.000000
37.936619,0.000000
37.930809,0.000000
37.937372,0.000000
37.931563,0.000000
37.934852,0.000000
37.928281,0.000000
37.934595,0.000000
37.932576,0.000000
37.934595,0.000000
37.933333,0.000000
37.933333,0.000000
37.934852,0.000000
37.931566,0.000000
37.932576,0.000000
37.933838,0.000000
37.934848,0.000000
37.936362,0.000000
37.933586,0.000000
37.935353,0.000000
37.935100,0.000000
37.934595,0.000000
37.935357,0.000000
37.934347,0.000000
37.937372,0.000000
37.933081,0.000000
37.931819,0.000000
37.934343,0.000000
37.935857,0.000000
37.936615,0.000000
37.935857,0.000000
37.935353,0.000000
37.934848,0.000000
37.931566,0.000000
37.931058,0.000000
37.934848,0.000000
37.937123,0.000000
37.935605,0.000000
37.937628,0.000000
37.931566,0.000000
37.935100,0.000000
37.938638,0.000000
37.932324,0.000000
37.937881,0.000000
37.936615,0.000000
37.935857,0.000000
37.932829,0.000000
37.934852,0.000000
37.935605,0.000000
37.932576,0.000000
37.930553,0.000000
37.931566,0.000000
37.928534,0.000000
37.932576,0.000000
37.932576,0.000000
37.917171,0.000000
37.929295,0.000000
37.932576,0.000000
37.934091,0.000000
37.932324,0.000000
37.931310,0.000000
37.932324,0.000000
37.929547,0.000000
37.933081,0.000000
37.930304,0.000000
