TOF, Temperature 
37.936110,0.000000
37.932576,0.000000
37.934848,0.000000
37.932071,0.000000
37.934595,0.000000
37.933081,0.000000
37.934595,0.000000
37.931062,0.000000
37.934094,0.000000
37.936114,0.000000
37.935861,0.000000
37.934595,0.000000
37.932071,0.000000
37.935357,0.000000
37.935605,0.000000
37.931566,0.000000
37.935605,0.000000
37.935861,0.000000
37.931314,0.000000
37.936366,0.000000
37.938890,0.000000
37.928033,0.000000
37.936110,0.000000
37.930809,0.000000
37.932324,0.000000
37.936619,0.000000
37.931566,0.000000
37.933586,0.000000
37.933586,0.000000
37.930052,0.000000
37.935100,0.000000
37.935100,0.000000
37.930557,0.000000
37.935861,0.000000
37.931314,0.000000
37.935857,0.000000
37.935605,0.000000
37.933838,0.000000
37.931819,0.000000
37.933333,0.000000
37.933586,0.000000
37.929038,0.000000
37.934091,0.000000
37.935357,0.000000
37.935609,0.000000
37.934595,0.000000
37.935100,0.000000
37.931819,0.000000
37.933586,0.000000
37.930557,0.000000
37.932071,0.000000
37.934091,0.000000
37.932320,0.000000
37.932320,0.000000
37.932324,0.000000
37.933586,0.000000
37.932829,0.000000
37.915152,0.000000
37.934091,0.000000
37.932825,0.000000
37.935104,0.000000
37.929547,0.000000
37.931566,0.000000
37.932576,0.000000
37.932071,0.000000
37.930301,0.000000
37.929038,0.000000
37.934852,0.000000
