TOF, Temperature 
37.996210,0.000000
37.993686,0.000000
37.996214,0.000000
38.005553,0.000000
38.004543,0.000000
37.997728,0.000000
37.997728,0.000000
38.000000,0.000000
37.994696,0.000000
38.001266,0.000000
37.998482,0.000000
37.997476,0.000000
37.995457,0.000000
38.003538,0.000000
37.996971,0.000000
37.998990,0.000000
38.006058,0.000000
38.003281,0.000000
37.997220,0.000000
38.003534,0.000000
38.002524,0.000000
37.999219,0.000000
37.997472,0.000000
37.993686,0.000000
37.998990,0.000000
38.004295,0.000000
37.998486,0.000000
37.997728,0.000000
38.005301,0.000000
37.994696,0.000000
38.001010,0.000000
37.992171,0.000000
37.996214,0.000000
37.996971,0.000000
38.001266,0.000000
38.003790,0.000000
38.002272,0.000000
38.003534,0.000000
37.999243,0.000000
38.004291,0.000000
37.990657,0.000000
37.997472,0.000000
37.994952,0.000000
37.999495,0.000000
37.992424,0.000000
38.001514,0.000000
37.999495,0.000000
37.993686,0.000000
38.004800,0.000000
38.006819,0.000000
38.001010,0.000000
37.997981,0.000000
37.997728,0.000000
37.994195,0.000000
38.000757,0.000000
38.001518,0.000000
38.001514,0.000000
38.001514,0.000000
38.000252,0.000000
38.001767,0.000000
38.000757,0.000000
38.000000,0.000000
38.000000,0.000000
37.999243,0.000000
38.004291,0.000000
37.995705,0.000000
37.995705,0.000000
37.996719,0.000000
38.003790,0.000000
38.000505,0.000000
37.999495,0.000000
37.998738,0.000000
