TOF, Temperature 
38.005809,0.000000
38.016162,0.000000
38.005805,0.000000
38.014143,0.000000
38.020200,0.000000
38.030301,0.000000
38.009091,0.000000
37.988638,0.000000
38.012628,0.000000
38.017929,0.000000
38.007071,0.000000
37.998233,0.000000
38.010104,0.000000
38.007071,0.000000
37.994696,0.000000
37.993690,0.000000
37.996715,0.000000
38.004800,0.000000
37.996967,0.000000
38.004547,0.000000
37.985857,0.000000
38.014900,0.000000
37.993434,0.000000
37.992424,0.000000
38.012628,0.000000
37.995457,0.000000
37.990657,0.000000
37.991667,0.000000
38.004547,0.000000
37.993686,0.000000
38.001262,0.000000
38.004291,0.000000
38.001010,0.000000
37.994952,0.000000
38.000000,0.000000
37.997476,0.000000
38.001767,0.000000
37.990909,0.000000
38.000000,0.000000
37.998990,0.000000
37.992171,0.000000
38.006819,0.000000
38.007320,0.000000
38.000757,0.000000
38.000505,0.000000
37.998990,0.000000
37.998486,0.000000
37.996719,0.000000
38.006566,0.000000
38.001767,0.000000
37.993938,0.000000
37.992424,0.000000
38.004042,0.000000
38.004042,0.000000
37.996971,0.000000
38.004796,0.000000
38.006819,0.000000
38.000757,0.000000
38.002528,0.000000
38.005809,0.000000
