TOF, Temperature 
38.002019,0.000000
38.002272,0.000000
38.003285,0.000000
38.001514,0.000000
38.000505,0.000000
38.000505,0.000000
38.002272,0.000000
38.007071,0.000000
37.998738,0.000000
38.001010,0.000000
38.002023,0.000000
37.995453,0.000000
38.000252,0.000000
37.995962,0.000000
38.002272,0.000000
38.001514,0.000000
38.001514,0.000000
38.007071,0.000000
38.005052,0.000000
38.001010,0.000000
38.008333,0.000000
38.002776,0.000000
38.001514,0.000000
38.004042,0.000000
38.004543,0.000000
38.002276,0.000000
37.998990,0.000000
38.004547,0.000000
38.002272,0.000000
37.998990,0.000000
38.001767,0.000000
38.005805,0.000000
38.002276,0.000000
37.998233,0.000000
38.003786,0.000000
38.002272,0.000000
37.998233,0.000000
38.004800,0.000000
38.002524,0.000000
38.000505,0.000000
38.007071,0.000000
38.003786,0.000000
38.001262,0.000000
38.001514,0.000000
38.002524,0.000000
37.999495,0.000000
38.004547,0.000000
38.001514,0.000000
38.000757,0.000000
38.000505,0.000000
38.002019,0.000000
38.002019,0.000000
38.004042,0.000000
38.006062,0.000000
38.000505,0.000000
38.002019,0.000000
38.001010,0.000000
38.000000,0.000000
37.999243,0.000000
37.999239,0.000000
38.005052,0.000000
37.999748,0.000000
38.001262,0.000000
38.000260,0.000000
38.001771,0.000000
38.003033,0.000000
