TOF, Temperature 
37.960861,0.000000
37.953538,0.000000
37.959848,0.000000
37.951262,0.000000
37.956062,0.000000
37.953281,0.000000
37.950505,0.000000
37.964143,0.000000
37.949748,0.000000
37.951262,0.000000
37.958333,0.000000
37.949748,0.000000
37.963638,0.000000
37.946971,0.000000
37.963634,0.000000
37.954295,0.000000
37.947476,0.000000
37.954038,0.000000
37.953786,0.000000
37.957071,0.000000
37.962624,0.000000
37.949748,0.000000
37.946462,0.000000
37.952776,0.000000
37.950505,0.000000
37.949748,0.000000
37.946466,0.000000
37.948990,0.000000
37.956058,0.000000
37.948738,0.000000
37.950000,0.000000
37.957071,0.000000
37.952524,0.000000
37.952019,0.000000
37.953285,0.000000
37.955809,0.000000
37.950757,0.000000
37.957576,0.000000
37.962877,0.000000
37.932576,0.000000
37.959347,0.000000
37.960357,0.000000
37.957829,0.000000
37.948738,0.000000
37.951767,0.000000
37.951262,0.000000
37.953029,0.000000
37.949243,0.000000
37.952272,0.000000
37.949243,0.000000
37.953033,0.000000
37.952780,0.000000
37.935357,0.000000
