TOF, Temperature 
37.960100,0.000000
37.951767,0.000000
37.961615,0.000000
37.951262,0.000000
37.948990,0.000000
37.958838,0.000000
37.959599,0.000000
37.952276,0.000000
37.953281,0.000000
37.956815,0.000000
37.956819,0.000000
37.956566,0.000000
37.955304,0.000000
37.954543,0.000000
37.955301,0.000000
37.955809,0.000000
37.952019,0.000000
37.953786,0.000000
37.956314,0.000000
37.954042,0.000000
37.956058,0.000000
37.954291,0.000000
37.951514,0.000000
37.954547,0.000000
37.953538,0.000000
37.953285,0.000000
37.954547,0.000000
37.952524,0.000000
37.959347,0.000000
37.956062,0.000000
37.953538,0.000000
37.959595,0.000000
37.952524,0.000000
37.959091,0.000000
37.951010,0.000000
37.952780,0.000000
37.957829,0.000000
37.950757,0.000000
37.957324,0.000000
37.952023,0.000000
37.953033,0.000000
37.956314,0.000000
37.951514,0.000000
37.958838,0.000000
37.952524,0.000000
37.961110,0.000000
37.954796,0.000000
37.953281,0.000000
37.956058,0.000000
37.954038,0.000000
37.955557,0.000000
