TOF, Temperature 
37.984343,0.000000
37.981815,0.000000
37.985100,0.000000
37.985104,0.000000
37.982071,0.000000
37.980809,0.000000
37.980557,0.000000
37.979042,0.000000
37.980809,0.000000
37.985353,0.000000
37.983333,0.000000
37.982576,0.000000
37.979291,0.000000
37.979800,0.000000
37.982324,0.000000
37.979295,0.000000
37.983081,0.000000
37.979291,0.000000
37.984091,0.000000
37.982829,0.000000
37.983081,0.000000
37.977083,0.000000
37.982829,0.000000
37.981062,0.000000
37.977344,0.000000
37.979291,0.000000
37.981566,0.000000
37.980809,0.000000
37.979038,0.000000
37.980809,0.000000
37.980553,0.000000
37.981062,0.000000
37.984595,0.000000
37.981566,0.000000
37.982071,0.000000
37.983333,0.000000
37.983081,0.000000
37.983586,0.000000
37.982071,0.000000
37.982324,0.000000
37.980301,0.000000
37.982324,0.000000
37.980809,0.000000
37.981819,0.000000
37.982324,0.000000
37.980304,0.000000
37.979042,0.000000
37.982576,0.000000
37.983081,0.000000
37.979547,0.000000
37.984595,0.000000
37.981815,0.000000
37.979038,0.000000
37.979295,0.000000
37.982071,0.000000
37.981058,0.000000
37.980304,0.000000
37.983333,0.000000
37.984091,0.000000
37.979038,0.000000
37.981819,0.000000
37.980052,0.000000
37.985100,0.000000
37.982324,0.000000
37.978033,0.000000
37.979038,0.000000
37.981563,0.000000
37.979291,0.000000
