TOF, Temperature 
37.983081,0.000000
37.981815,0.000000
37.985605,0.000000
37.983081,0.000000
37.973486,0.000000
37.984595,0.000000
37.982576,0.000000
37.975252,0.000000
37.978033,0.000000
37.982576,0.000000
37.983838,0.000000
37.981815,0.000000
37.981058,0.000000
37.981815,0.000000
37.984595,0.000000
37.974495,0.000000
37.981062,0.000000
37.982071,0.000000
37.989143,0.000000
37.982829,0.000000
37.984595,0.000000
37.979800,0.000000
37.978786,0.000000
37.977019,0.000000
37.981563,0.000000
37.987372,0.000000
37.972724,0.000000
37.979796,0.000000
37.986615,0.000000
37.985100,0.000000
37.985100,0.000000
37.979796,0.000000
37.985605,0.000000
37.979291,0.000000
37.981566,0.000000
37.981062,0.000000
37.982576,0.000000
37.980805,0.000000
37.983333,0.000000
37.985100,0.000000
37.975252,0.000000
37.978786,0.000000
37.980809,0.000000
37.975505,0.000000
37.978281,0.000000
37.981062,0.000000
37.985605,0.000000
37.980301,0.000000
37.975757,0.000000
37.981819,0.000000
37.971462,0.000000
37.979800,0.000000
37.981819,0.000000
37.980052,0.000000
37.980809,0.000000
37.979295,0.000000
37.977528,0.000000
37.978029,0.000000
37.982324,0.000000
37.980304,0.000000
37.979800,0.000000
37.982829,0.000000
37.983333,0.000000
37.984595,0.000000
37.980553,0.000000
37.979547,0.000000
