TOF, Temperature 
37.916919,0.000000
37.921719,0.000000
37.918181,0.000000
37.919443,0.000000
37.918686,0.000000
37.923990,0.000000
37.920958,0.000000
37.923486,0.000000
37.920962,0.000000
37.915405,0.000000
37.921719,0.000000
37.920453,0.000000
37.919195,0.000000
37.917929,0.000000
37.920457,0.000000
37.917929,0.000000
37.914395,0.000000
37.920453,0.000000
37.917676,0.000000
37.918181,0.000000
37.922224,0.000000
37.917676,0.000000
37.918181,0.000000
37.921971,0.000000
37.921719,0.000000
37.923229,0.000000
37.918938,0.000000
37.883333,0.000000
37.918437,0.000000
37.920709,0.000000
37.916667,0.000000
37.917929,0.000000
37.921719,0.000000
37.920453,0.000000
37.919195,0.000000
37.921971,0.000000
37.922981,0.000000
37.922220,0.000000
37.921214,0.000000
37.918686,0.000000
37.922728,0.000000
37.917676,0.000000
37.923482,0.000000
37.918686,0.000000
37.921971,0.000000
37.946214,0.000000
37.920709,0.000000
37.918686,0.000000
37.922728,0.000000
37.922728,0.000000
37.919443,0.000000
37.916919,0.000000
