TOF, Temperature 
37.919699,0.000000
37.921967,0.000000
37.919699,0.000000
37.943181,0.000000
37.918434,0.000000
37.921462,0.000000
37.927019,0.000000
37.919191,0.000000
37.921971,0.000000
37.922981,0.000000
37.920457,0.000000
37.918938,0.000000
37.919191,0.000000
37.921210,0.000000
37.919699,0.000000
37.925000,0.000000
37.923486,0.000000
37.920709,0.000000
37.918690,0.000000
37.923486,0.000000
37.922728,0.000000
37.924243,0.000000
37.924243,0.000000
37.918942,0.000000
37.918938,0.000000
37.916667,0.000000
37.922220,0.000000
37.917424,0.000000
37.923233,0.000000
37.918437,0.000000
37.919948,0.000000
37.923486,0.000000
37.920958,0.000000
37.923986,0.000000
37.920457,0.000000
37.923229,0.000000
37.923990,0.000000
37.919443,0.000000
37.926010,0.000000
37.923486,0.000000
37.923233,0.000000
37.921466,0.000000
37.922724,0.000000
37.918181,0.000000
37.923990,0.000000
37.920453,0.000000
37.924748,0.000000
37.922472,0.000000
37.923738,0.000000
37.918181,0.000000
37.922224,0.000000
37.923738,0.000000
