TOF, Temperature 
37.904291,0.000000
37.900252,0.000000
37.901514,0.000000
37.903534,0.000000
37.904038,0.000000
37.901262,0.000000
37.900000,0.000000
37.901518,0.000000
37.898990,0.000000
37.903790,0.000000
37.903285,0.000000
37.902272,0.000000
37.901262,0.000000
37.919696,0.000000
37.901010,0.000000
37.906819,0.000000
37.918686,0.000000
37.904038,0.000000
37.900000,0.000000
37.901262,0.000000
37.907071,0.000000
37.902272,0.000000
37.897977,0.000000
37.899495,0.000000
37.901514,0.000000
37.904038,0.000000
37.898486,0.000000
37.905048,0.000000
37.899243,0.000000
37.898738,0.000000
37.902272,0.000000
37.900000,0.000000
37.899495,0.000000
37.905052,0.000000
37.900252,0.000000
37.900252,0.000000
37.900757,0.000000
37.903029,0.000000
37.898482,0.000000
37.900000,0.000000
37.901514,0.000000
37.902272,0.000000
37.902776,0.000000
37.904042,0.000000
37.899243,0.000000
37.920709,0.000000
37.901767,0.000000
37.902524,0.000000
37.900000,0.000000
37.905809,0.000000
37.902019,0.000000
37.897220,0.000000
37.900505,0.000000
37.900505,0.000000
37.904427,0.000000
