TOF, Temperature 
37.896971,0.000000
37.901514,0.000000
37.903281,0.000000
37.907071,0.000000
37.901262,0.000000
37.902524,0.000000
37.902023,0.000000
37.902524,0.000000
37.901767,0.000000
37.899495,0.000000
37.901262,0.000000
37.905304,0.000000
37.905052,0.000000
37.903786,0.000000
37.898233,0.000000
37.902272,0.000000
37.899243,0.000000
37.899748,0.000000
37.882576,0.000000
37.902528,0.000000
37.900000,0.000000
37.903538,0.000000
37.907576,0.000000
37.906310,0.000000
37.904042,0.000000
37.903534,0.000000
37.900000,0.000000
37.904547,0.000000
37.901514,0.000000
37.897728,0.000000
37.904295,0.000000
37.902272,0.000000
37.904543,0.000000
37.904038,0.000000
37.907071,0.000000
37.900505,0.000000
37.906314,0.000000
37.905052,0.000000
37.899243,0.000000
37.906062,0.000000
37.878281,0.000000
37.903786,0.000000
37.903285,0.000000
37.904042,0.000000
37.901262,0.000000
37.902019,0.000000
37.900252,0.000000
37.903790,0.000000
37.903033,0.000000
37.905052,0.000000
37.901262,0.000000
37.901518,0.000000
