TOF, Temperature 
37.902019,0.000000
37.906819,0.000000
37.903790,0.000000
37.904295,0.000000
37.903281,0.000000
37.906314,0.000000
37.906566,0.000000
37.902524,0.000000
37.900757,0.000000
37.903786,0.000000
37.900757,0.000000
37.903786,0.000000
37.899495,0.000000
37.899748,0.000000
37.905809,0.000000
37.899243,0.000000
37.905809,0.000000
37.881310,0.000000
37.904796,0.000000
37.905304,0.000000
37.905301,0.000000
37.900757,0.000000
37.899243,0.000000
37.902776,0.000000
37.905052,0.000000
37.903790,0.000000
37.906314,0.000000
37.904291,0.000000
37.904800,0.000000
37.902023,0.000000
37.904295,0.000000
37.903033,0.000000
37.905304,0.000000
37.910100,0.000000
37.901262,0.000000
37.903538,0.000000
37.902272,0.000000
37.900757,0.000000
37.903281,0.000000
37.906566,0.000000
37.905304,0.000000
37.900252,0.000000
37.905052,0.000000
37.900252,0.000000
37.899748,0.000000
37.905048,0.000000
37.904796,0.000000
37.904800,0.000000
37.902023,0.000000
37.901010,0.000000
37.905557,0.000000
37.905052,0.000000
37.898486,0.000000
37.902272,0.000000
37.905048,0.000000
