TOF, Temperature 
38.010857,0.000000
38.011110,0.000000
38.018181,0.000000
38.017929,0.000000
38.008838,0.000000
38.017424,0.000000
38.018686,0.000000
38.007576,0.000000
38.015657,0.000000
37.996719,0.000000
38.008838,0.000000
38.009343,0.000000
38.023486,0.000000
38.019195,0.000000
38.008081,0.000000
38.015909,0.000000
38.013133,0.000000
38.012624,0.000000
38.016162,0.000000
38.015909,0.000000
38.011619,0.000000
38.007324,0.000000
38.020705,0.000000
38.011867,0.000000
38.006566,0.000000
38.004547,0.000000
38.012628,0.000000
38.005052,0.000000
38.012372,0.000000
38.010605,0.000000
38.026262,0.000000
38.009343,0.000000
38.019443,0.000000
38.013129,0.000000
38.011615,0.000000
38.012624,0.000000
38.010353,0.000000
38.014391,0.000000
38.017929,0.000000
38.010353,0.000000
38.024239,0.000000
38.016414,0.000000
38.010353,0.000000
38.005052,0.000000
38.012628,0.000000
38.015657,0.000000
38.017676,0.000000
38.002276,0.000000
38.009595,0.000000
38.022476,0.000000
38.017933,0.000000
38.007576,0.000000
38.013385,0.000000
38.014647,0.000000
38.013129,0.000000
38.015657,0.000000
38.013129,0.000000
38.015909,0.000000
38.019191,0.000000
38.010353,0.000000
38.017171,0.000000
38.011871,0.000000
